时间,1#给煤机瞬时流量输出信号,高温省煤器进口O2浓度（左）,高温省煤器进口O2浓度（右）,一次风转速,二次风转速
2022-11-15 09:08:10,9.746,2.351,2.432,43.99,40.777
2022-11-15 09:08:15,9.76,2.343,2.347,43.977,40.78
2022-11-15 09:08:20,9.779,2.296,2.323,43.99,40.777
2022-11-15 09:08:25,9.741,2.22,2.409,43.986,40.777
2022-11-15 09:08:30,9.894,2.222,2.402,43.964,40.769
2022-11-15 09:08:35,9.778,2.22,2.477,43.956,40.777
2022-11-15 09:08:40,9.746,2.247,2.44,43.993,40.77
2022-11-15 09:08:45,9.653,2.308,2.493,43.985,40.775
2022-11-15 09:08:50,9.77,2.323,2.539,43.981,40.777
2022-11-15 09:08:55,9.774,2.314,2.521,43.99,40.584
2022-11-15 09:09:00,9.862,2.261,2.511,43.981,40.588
2022-11-15 09:09:05,9.894,2.226,2.48,43.962,40.589
2022-11-15 09:09:10,9.876,2.241,2.534,43.981,40.593
2022-11-15 09:09:15,9.9,2.248,2.481,43.99,40.589
2022-11-15 09:09:20,9.872,2.228,2.44,43.986,40.588
2022-11-15 09:09:25,9.902,2.24,2.399,43.981,40.593
2022-11-15 09:09:30,9.625,2.263,2.417,43.981,40.593
2022-11-15 09:09:35,9.777,2.306,2.369,43.99,40.589
2022-11-15 09:09:40,9.768,2.341,2.365,43.986,40.596
2022-11-15 09:09:45,9.763,2.332,2.313,43.99,40.589
2022-11-15 09:09:50,9.773,2.298,2.438,43.99,40.588
2022-11-15 09:09:55,9.762,2.231,2.542,43.99,40.589
2022-11-15 09:10:00,9.759,2.23,2.519,43.981,40.591
2022-11-15 09:10:05,9.757,2.19,2.415,43.985,40.593
2022-11-15 09:10:10,9.773,2.189,2.462,43.993,40.584
2022-11-15 09:10:15,9.748,2.194,2.487,43.985,40.593
2022-11-15 09:10:20,9.899,2.204,2.568,43.99,40.584
2022-11-15 09:10:25,9.902,2.194,2.519,43.99,40.588
2022-11-15 09:10:30,9.753,2.237,2.571,43.981,40.593
2022-11-15 09:10:35,9.76,2.222,2.536,43.99,40.588
2022-11-15 09:10:40,10.153,2.194,2.507,43.971,40.588
2022-11-15 09:10:45,10.119,2.193,2.493,43.981,40.593
2022-11-15 09:10:50,9.884,2.249,2.54,43.99,40.588
2022-11-15 09:10:55,9.777,2.263,2.497,43.981,40.589
2022-11-15 09:11:00,10.031,2.328,2.47,43.99,40.584
2022-11-15 09:11:05,9.901,2.371,2.387,43.981,40.596
2022-11-15 09:11:10,9.882,2.371,2.303,43.985,40.589
2022-11-15 09:11:15,9.9,2.416,2.393,43.985,40.589
2022-11-15 09:11:20,10.02,2.459,2.468,43.99,40.584
2022-11-15 09:11:25,10.012,2.47,2.519,43.981,40.589
2022-11-15 09:11:30,9.881,2.453,2.55,43.99,40.584
2022-11-15 09:11:35,10.02,2.435,2.517,43.958,40.589
2022-11-15 09:11:40,9.876,2.387,2.474,43.983,40.593
2022-11-15 09:11:45,9.905,2.404,2.469,43.981,40.589
2022-11-15 09:11:50,9.869,2.465,2.472,43.99,40.591
2022-11-15 09:11:55,10.02,2.545,2.446,43.986,40.596
2022-11-15 09:12:00,10.001,2.588,2.44,43.99,40.584
2022-11-15 09:12:05,10.03,2.573,2.401,43.99,40.584
2022-11-15 09:12:10,9.994,2.514,2.336,43.985,40.584
2022-11-15 09:12:15,9.9,2.508,2.33,43.963,40.584
2022-11-15 09:12:20,10.019,2.488,2.366,43.99,40.584
2022-11-15 09:12:25,10.032,2.476,2.432,43.986,40.593
2022-11-15 09:12:30,10.127,2.492,2.436,43.985,40.584
2022-11-15 09:12:35,10.002,2.504,2.498,43.986,40.593
2022-11-15 09:12:40,10.154,2.49,2.464,43.99,40.584
2022-11-15 09:12:45,10.011,2.438,2.503,43.968,40.593
2022-11-15 09:12:50,10.15,2.387,2.547,43.981,40.596
2022-11-15 09:12:55,9.994,2.4,2.499,43.99,40.593
2022-11-15 09:13:00,9.883,2.432,2.428,43.981,40.589
2022-11-15 09:13:05,10.013,2.451,2.437,43.99,40.588
2022-11-15 09:13:10,9.988,2.438,2.408,43.99,40.588
2022-11-15 09:13:15,10.011,2.414,2.344,43.99,40.589
2022-11-15 09:13:20,10.021,2.39,2.402,43.986,40.584
2022-11-15 09:13:25,10.013,2.411,2.448,43.981,40.593
2022-11-15 09:13:30,9.9,2.433,2.395,43.986,40.584
2022-11-15 09:13:35,9.893,2.512,2.419,43.99,40.588
2022-11-15 09:13:40,9.885,2.535,2.405,43.955,40.593
2022-11-15 09:13:45,9.902,2.525,2.33,43.964,40.593
2022-11-15 09:13:50,9.869,2.512,2.33,43.985,40.589
2022-11-15 09:13:55,10.024,2.461,2.307,43.959,40.588
2022-11-15 09:14:00,9.755,2.402,2.384,43.958,40.596
2022-11-15 09:14:05,9.906,2.418,2.444,43.981,40.593
2022-11-15 09:14:10,10.263,2.47,2.428,43.962,40.589
2022-11-15 09:14:15,9.907,2.467,2.438,43.978,40.591
2022-11-15 09:14:20,9.745,2.406,2.405,43.99,40.588
2022-11-15 09:14:25,9.893,2.388,2.402,43.993,40.584
2022-11-15 09:14:30,9.904,2.398,2.447,43.981,40.596
2022-11-15 09:14:35,9.773,2.428,2.397,43.99,40.584
2022-11-15 09:14:40,9.78,2.479,2.391,43.986,40.588
2022-11-15 09:14:45,9.867,2.479,2.461,43.985,40.589
2022-11-15 09:14:50,9.892,2.47,2.51,43.962,40.589
2022-11-15 09:14:55,9.895,2.435,2.499,43.985,40.589
2022-11-15 09:15:00,9.9,2.359,2.48,43.99,40.588
2022-11-15 09:15:05,9.873,2.377,2.491,43.958,40.589
2022-11-15 09:15:10,9.753,2.443,2.41,43.99,40.588
2022-11-15 09:15:15,9.778,2.459,2.449,43.985,40.589
2022-11-15 09:15:20,9.759,2.475,2.458,43.99,40.588
2022-11-15 09:15:25,9.906,2.488,2.521,43.981,40.589
2022-11-15 09:15:30,9.77,2.449,2.437,43.993,40.588
2022-11-15 09:15:35,9.635,2.441,2.444,43.986,40.593
2022-11-15 09:15:40,9.639,2.445,2.439,43.99,40.581
2022-11-15 09:15:45,9.617,2.463,2.42,43.99,40.593
2022-11-15 09:15:50,9.767,2.48,2.484,43.981,40.589
2022-11-15 09:15:55,9.773,2.487,2.486,43.981,40.589
2022-11-15 09:16:00,9.768,2.463,2.489,43.981,40.588
2022-11-15 09:16:05,9.748,2.433,2.552,43.986,40.593
2022-11-15 09:16:10,9.867,2.406,2.519,43.986,40.596
2022-11-15 09:16:15,9.76,2.416,2.512,43.986,40.589
2022-11-15 09:16:20,9.773,2.424,2.436,43.99,40.588
2022-11-15 09:16:25,9.63,2.378,2.472,43.983,40.593
2022-11-15 09:16:30,9.654,2.337,2.542,43.986,40.584
2022-11-15 09:16:35,9.619,2.3,2.563,43.99,40.593
2022-11-15 09:16:40,9.76,2.324,2.606,43.981,40.589
2022-11-15 09:16:45,9.868,2.406,2.544,43.988,40.588
2022-11-15 09:16:50,9.878,2.48,2.51,43.985,40.588
2022-11-15 09:16:55,9.777,2.506,2.507,43.99,40.596
2022-11-15 09:17:00,9.755,2.466,2.532,43.986,40.593
2022-11-15 09:17:05,9.903,2.449,2.512,43.99,40.588
2022-11-15 09:17:10,9.889,2.466,2.527,43.981,40.589
2022-11-15 09:17:15,9.899,2.467,2.521,43.986,40.584
2022-11-15 09:17:20,9.754,2.405,2.593,43.99,40.593
2022-11-15 09:17:25,9.77,2.336,2.642,43.99,40.581
2022-11-15 09:17:30,9.865,2.355,2.661,43.986,40.589
2022-11-15 09:17:35,10.262,2.359,2.626,43.99,40.588
2022-11-15 09:17:40,10.001,2.326,2.681,43.986,40.593
2022-11-15 09:17:45,9.747,2.288,2.627,43.981,40.584
2022-11-15 09:17:50,9.774,2.333,2.558,43.99,40.588
2022-11-15 09:17:55,9.867,2.378,2.565,43.978,40.593
2022-11-15 09:18:00,10.019,2.418,2.48,43.99,40.584
2022-11-15 09:18:05,10.02,2.42,2.52,43.959,40.588
2022-11-15 09:18:10,10.256,2.457,2.542,43.985,40.584
2022-11-15 09:18:15,10.154,2.496,2.558,43.993,40.591
2022-11-15 09:18:20,10.137,2.446,2.564,43.99,40.589
2022-11-15 09:18:25,9.998,2.428,2.554,43.981,40.584
2022-11-15 09:18:30,10.146,2.4,2.554,43.99,40.593
2022-11-15 09:18:35,10.277,2.41,2.537,43.988,40.589
2022-11-15 09:18:40,10.118,2.447,2.556,44.36,40.584
2022-11-15 09:18:45,10.266,2.482,2.589,44.578,40.593
2022-11-15 09:18:50,10.275,2.534,2.564,44.578,40.589
2022-11-15 09:18:55,10.256,2.508,2.392,44.573,40.593
2022-11-15 09:19:00,10.149,2.445,2.363,44.574,40.593
2022-11-15 09:19:05,10.115,2.412,2.28,44.576,40.588
2022-11-15 09:19:10,10.146,2.465,2.325,44.597,40.589
2022-11-15 09:19:15,10.24,2.502,2.231,44.573,40.584
2022-11-15 09:19:20,10.389,2.521,2.313,44.574,40.593
2022-11-15 09:19:25,10.5,2.483,2.271,44.573,40.588
2022-11-15 09:19:30,10.508,2.341,2.397,44.581,40.593
2022-11-15 09:19:35,10.396,2.255,2.413,44.574,40.584
2022-11-15 09:19:40,10.51,2.214,2.339,44.578,40.589
2022-11-15 09:19:45,10.402,2.212,2.332,44.591,40.588
2022-11-15 09:19:50,10.362,2.274,2.382,44.578,40.584
2022-11-15 09:19:55,10.266,2.314,2.391,44.715,40.584
2022-11-15 09:20:00,10.367,2.308,2.313,44.808,40.588
2022-11-15 09:20:05,10.527,2.216,2.262,44.8,40.588
2022-11-15 09:20:10,10.492,2.193,2.261,44.804,40.593
2022-11-15 09:20:15,10.521,2.231,2.348,44.797,40.588
2022-11-15 09:20:20,10.259,2.312,2.321,44.801,40.584
2022-11-15 09:20:25,10.392,2.295,2.237,44.797,40.588
2022-11-15 09:20:30,10.403,2.288,2.19,44.8,40.596
2022-11-15 09:20:35,10.365,2.3,2.248,44.797,40.588
2022-11-15 09:20:40,10.402,2.333,2.294,44.804,40.596
2022-11-15 09:20:45,10.365,2.292,2.326,44.804,40.584
2022-11-15 09:20:50,10.39,2.224,2.301,44.797,40.588
2022-11-15 09:20:55,10.382,2.222,2.399,44.804,40.589
2022-11-15 09:21:00,10.634,2.244,2.425,44.804,40.593
2022-11-15 09:21:05,10.244,2.236,2.407,44.804,40.593
2022-11-15 09:21:10,10.124,2.277,2.311,44.797,40.588
2022-11-15 09:21:15,10.274,2.323,2.248,44.808,40.589
2022-11-15 09:21:20,10.264,2.365,2.168,44.8,40.588
2022-11-15 09:21:25,10.37,2.355,2.044,44.801,40.588
2022-11-15 09:21:30,10.275,2.285,1.994,44.8,40.593
2022-11-15 09:21:35,10.237,2.286,2.093,44.801,40.584
2022-11-15 09:21:40,10.148,2.332,2.046,44.804,40.593
2022-11-15 09:21:45,10.275,2.347,2.119,44.801,40.584
2022-11-15 09:21:50,10.244,2.365,2.127,44.8,40.593
2022-11-15 09:21:55,10.274,2.4,2.219,44.804,40.589
2022-11-15 09:22:00,10.264,2.424,2.168,44.797,40.581
2022-11-15 09:22:05,10.251,2.402,2.16,44.796,40.588
2022-11-15 09:22:10,10.251,2.39,2.242,44.804,40.589
2022-11-15 09:22:15,9.997,2.361,2.241,44.8,40.588
2022-11-15 09:22:20,10.02,2.335,2.296,44.804,40.589
2022-11-15 09:22:25,9.9,2.3,2.315,44.801,40.589
2022-11-15 09:22:35,10.025,2.314,2.311,44.804,40.589
2022-11-15 09:22:40,10.011,2.357,2.266,44.8,40.588
2022-11-15 09:22:45,10.253,2.367,2.315,44.804,40.589
2022-11-15 09:22:50,10.155,2.414,2.293,44.801,40.584
2022-11-15 09:22:55,10.151,2.484,2.255,44.8,40.593
2022-11-15 09:23:00,10.157,2.52,2.262,44.797,40.584
2022-11-15 09:23:05,10.118,2.496,2.264,44.797,40.584
2022-11-15 09:23:10,9.882,2.53,2.174,44.804,40.584
2022-11-15 09:23:15,9.988,2.555,2.112,44.801,40.584
2022-11-15 09:23:20,10.12,2.58,2.091,44.808,40.589
2022-11-15 09:23:25,10.151,2.608,2.185,44.801,40.584
2022-11-15 09:23:30,10.262,2.596,2.204,44.8,40.588
2022-11-15 09:23:35,10.122,2.528,2.38,44.801,40.588
2022-11-15 09:23:40,10.147,2.432,2.406,44.801,40.584
2022-11-15 09:23:45,10.122,2.306,2.436,44.808,40.593
2022-11-15 09:23:50,10.124,2.292,2.415,44.801,40.584
2022-11-15 09:23:55,10.152,2.347,2.4,44.797,40.591
2022-11-15 09:24:00,10.266,2.367,2.372,44.8,40.589
2022-11-15 09:24:05,10.277,2.388,2.424,44.797,40.588
2022-11-15 09:24:10,10.015,2.384,2.45,44.8,40.593
2022-11-15 09:24:15,10.243,2.355,2.475,44.804,40.588
2022-11-15 09:24:20,10.64,2.339,2.43,44.801,40.591
2022-11-15 09:24:25,10.371,2.3,2.523,44.808,40.589
2022-11-15 09:24:30,9.992,2.32,2.483,44.801,40.588
2022-11-15 09:24:35,10.271,2.341,2.368,44.8,40.589
2022-11-15 09:24:40,10.155,2.318,2.341,44.796,40.589
2022-11-15 09:24:45,10.242,2.316,2.443,44.804,40.589
2022-11-15 09:24:50,10.273,2.322,2.454,44.797,40.593
2022-11-15 09:24:55,10.275,2.31,2.468,44.804,40.589
2022-11-15 09:25:00,10.366,2.289,2.458,44.797,40.588
2022-11-15 09:25:05,10.247,2.263,2.475,44.808,40.589
2022-11-15 09:25:10,10.383,2.265,2.526,44.8,40.593
2022-11-15 09:25:15,10.278,2.269,2.595,44.808,40.588
2022-11-15 09:25:20,10.244,2.319,2.561,44.797,40.596
2022-11-15 09:25:25,10.271,2.353,2.497,44.804,40.584
2022-11-15 09:25:30,10.251,2.424,2.387,44.801,40.588
2022-11-15 09:25:35,10.277,2.496,2.293,44.8,40.589
2022-11-15 09:25:40,10.245,2.551,2.297,44.8,40.593
2022-11-15 09:25:45,10.271,2.496,2.249,44.796,40.593
2022-11-15 09:25:50,10.146,2.457,2.282,44.804,40.584
2022-11-15 09:25:55,10.254,2.49,2.258,44.793,40.593
2022-11-15 09:26:00,10.277,2.541,2.317,44.804,40.584
2022-11-15 09:26:05,10.401,2.547,2.41,44.804,40.588
2022-11-15 09:26:10,10.363,2.527,2.363,44.804,40.584
2022-11-15 09:26:15,10.363,2.498,2.387,44.797,40.588
2022-11-15 09:26:20,10.361,2.534,2.424,44.8,40.593
2022-11-15 09:26:25,10.382,2.604,2.396,44.796,40.593
2022-11-15 09:26:30,10.278,2.502,2.385,44.804,40.584
2022-11-15 09:26:35,10.153,2.47,2.41,44.804,40.588
2022-11-15 09:26:40,10.232,2.49,2.436,44.8,40.593
2022-11-15 09:26:45,10.123,2.466,2.47,44.8,40.589
2022-11-15 09:26:50,10.276,2.383,2.462,44.801,40.596
2022-11-15 09:26:55,10.258,2.388,2.326,44.808,40.584
2022-11-15 09:27:00,10.267,2.365,2.265,44.801,40.588
2022-11-15 09:27:05,10.126,2.378,2.286,44.804,40.589
2022-11-15 09:27:10,10.271,2.404,2.319,44.797,40.593
2022-11-15 09:27:15,10.388,2.438,2.319,44.8,40.589
2022-11-15 09:27:20,10.27,2.465,2.292,44.8,40.593
2022-11-15 09:27:25,10.248,2.441,2.366,44.801,40.584
2022-11-15 09:27:30,10.15,2.396,2.358,44.801,40.593
2022-11-15 09:27:35,10.117,2.39,2.37,44.804,40.589
2022-11-15 09:27:40,10.526,2.447,2.302,44.796,40.593
2022-11-15 09:27:45,10.369,2.473,2.264,44.8,40.593
2022-11-15 09:27:50,10.13,2.433,2.227,44.801,40.593
2022-11-15 09:27:55,10.153,2.392,2.381,44.8,40.584
2022-11-15 09:28:00,10.253,2.369,2.436,44.804,40.581
2022-11-15 09:28:05,10.153,2.332,2.343,44.796,40.593
2022-11-15 09:28:10,10.242,2.302,2.299,44.796,40.589
2022-11-15 09:28:15,10.252,2.275,2.388,44.804,40.584
2022-11-15 09:28:20,10.271,2.285,2.375,44.797,40.593
2022-11-15 09:28:25,10.244,2.308,2.421,44.804,40.588
2022-11-15 09:28:30,10.263,2.314,2.432,44.804,40.588
2022-11-15 09:28:35,10.266,2.31,2.435,44.8,40.593
2022-11-15 09:28:40,10.151,2.304,2.397,44.801,40.584
2022-11-15 09:28:45,10.126,2.292,2.425,44.804,40.589
2022-11-15 09:28:50,10.113,2.347,2.405,44.808,40.588
2022-11-15 09:28:55,10.148,2.326,2.438,44.8,40.589
2022-11-15 09:29:00,9.995,2.295,2.516,44.804,40.584
2022-11-15 09:29:05,10.031,2.275,2.479,44.8,40.593
2022-11-15 09:29:10,9.997,2.37,2.454,44.804,40.588
2022-11-15 09:29:15,10.017,2.418,2.363,44.793,40.589
2022-11-15 09:29:20,10.033,2.463,2.327,44.804,40.584
2022-11-15 09:29:25,10.018,2.453,2.249,44.797,40.584
2022-11-15 09:29:30,10.141,2.445,2.304,44.804,40.584
2022-11-15 09:29:35,10.004,2.469,2.336,44.801,40.593
2022-11-15 09:29:40,10.155,2.465,2.378,44.804,40.584
2022-11-15 09:29:45,10.12,2.428,2.304,44.8,40.589
2022-11-15 09:29:50,10.028,2.443,2.35,44.8,40.584
2022-11-15 09:29:55,9.998,2.492,2.42,44.801,40.584
2022-11-15 09:30:00,9.988,2.502,2.368,44.8,40.589
2022-11-15 09:30:05,10.02,2.47,2.37,44.804,40.584
2022-11-15 09:30:10,9.995,2.476,2.312,44.797,40.593
2022-11-15 09:30:15,10.131,2.492,2.306,44.797,40.589
2022-11-15 09:30:20,9.995,2.453,2.419,44.796,40.593
2022-11-15 09:30:25,9.99,2.469,2.457,44.801,40.591
2022-11-15 09:30:30,10.025,2.487,2.428,44.797,40.588
2022-11-15 09:30:35,10.273,2.502,2.411,44.797,40.593
2022-11-15 09:30:40,10.115,2.512,2.399,44.797,40.593
2022-11-15 09:30:45,10.123,2.459,2.474,44.804,40.584
2022-11-15 09:30:50,10.145,2.42,2.509,44.804,40.584
2022-11-15 09:30:55,9.888,2.459,2.506,44.801,40.588
2022-11-15 09:31:00,10.249,2.484,2.509,44.801,40.584
2022-11-15 09:31:05,10.513,2.494,2.568,44.801,40.584
2022-11-15 09:31:10,10.278,2.494,2.54,44.797,40.593
2022-11-15 09:31:15,10.008,2.502,2.52,44.8,40.588
2022-11-15 09:31:20,10.275,2.476,2.567,44.801,40.588
2022-11-15 09:31:25,10.237,2.483,2.53,44.797,40.589
2022-11-15 09:31:30,10.151,2.479,2.557,44.801,40.593
2022-11-15 09:31:35,10.24,2.49,2.577,44.797,40.593
2022-11-15 09:31:40,10.261,2.436,2.609,44.801,40.588
2022-11-15 09:31:45,10.392,2.394,2.604,44.8,40.589
2022-11-15 09:31:50,10.242,2.406,2.595,44.801,40.584
2022-11-15 09:31:55,10.395,2.537,2.558,44.8,40.584
2022-11-15 09:32:00,10.238,2.613,2.542,44.597,40.589
2022-11-15 09:32:05,10.131,2.626,2.561,44.569,40.593
2022-11-15 09:32:10,10.28,2.616,2.505,44.573,40.588
2022-11-15 09:32:15,10.244,2.563,2.571,44.578,40.588
2022-11-15 09:32:20,10.278,2.553,2.577,44.569,40.593
2022-11-15 09:32:25,10.12,2.572,2.629,44.578,40.588
2022-11-15 09:32:30,10.149,2.569,2.544,44.569,40.593
2022-11-15 09:32:35,10.123,2.524,2.554,44.601,40.584
2022-11-15 09:32:40,10.276,2.49,2.568,44.573,40.593
2022-11-15 09:32:45,10.367,2.543,2.618,44.574,40.596
2022-11-15 09:32:50,10.396,2.626,2.569,44.591,40.593
2022-11-15 09:32:55,10.525,2.723,2.482,44.578,40.588
2022-11-15 09:33:00,10.396,2.766,2.374,44.573,40.589
2022-11-15 09:33:05,10.406,2.77,2.4,44.6,40.588
2022-11-15 09:33:10,10.119,2.769,2.34,44.569,40.593
2022-11-15 09:33:15,10.273,2.764,2.37,44.578,40.581
2022-11-15 09:33:20,10.12,2.773,2.387,44.578,40.584
2022-11-15 09:33:25,10.278,2.786,2.37,44.597,40.593
2022-11-15 09:33:30,10.26,2.788,2.402,44.604,40.588
2022-11-15 09:33:35,10.362,2.753,2.487,44.573,40.221
2022-11-15 09:33:40,10.383,2.671,2.578,44.569,40.192
2022-11-15 09:33:45,10.245,2.649,2.615,44.604,40.189
2022-11-15 09:33:50,10.246,2.61,2.578,44.573,40.189
2022-11-15 09:33:55,10.262,2.547,2.555,44.603,40.189
2022-11-15 09:34:00,10.405,2.567,2.512,44.578,40.189
2022-11-15 09:34:05,10.253,2.657,2.319,44.574,40.184
2022-11-15 09:34:10,10.262,2.696,2.243,44.569,40.192
2022-11-15 09:34:15,10.137,2.733,2.223,44.578,40.189
2022-11-15 09:34:20,10.274,2.747,2.23,44.569,40.189
2022-11-15 09:34:25,10.612,2.764,2.286,44.573,40.189
2022-11-15 09:34:30,10.275,2.718,2.26,44.573,40.185
2022-11-15 09:34:35,9.986,2.745,2.236,44.573,40.189
2022-11-15 09:34:40,10.119,2.817,2.26,44.574,40.189
2022-11-15 09:34:45,10.274,2.837,2.168,44.574,40.192
2022-11-15 09:34:50,10.258,2.8,2.151,44.573,40.185
2022-11-15 09:34:55,10.269,2.727,2.068,44.601,40.189
2022-11-15 09:35:00,10.363,2.583,2.197,44.573,40.185
2022-11-15 09:35:05,10.277,2.557,2.253,44.578,40.189
2022-11-15 09:35:10,10.249,2.494,2.227,44.569,40.192
2022-11-15 09:35:15,10.146,2.487,2.225,44.524,40.189
2022-11-15 09:35:20,10.242,2.508,2.284,44.382,40.185
2022-11-15 09:35:25,10.254,2.506,2.308,44.362,40.189
2022-11-15 09:35:30,10.271,2.378,2.358,44.38,40.189
2022-11-15 09:35:35,10.275,2.33,2.338,44.363,40.192
2022-11-15 09:35:40,10.398,2.392,2.324,44.359,40.196
2022-11-15 09:35:45,10.242,2.447,2.31,44.366,40.189
2022-11-15 09:35:50,10.145,2.404,2.273,44.354,40.189
2022-11-15 09:35:55,10.236,2.369,2.253,44.358,40.185
2022-11-15 09:36:00,10.27,2.406,2.242,44.362,40.197
2022-11-15 09:36:05,10.278,2.424,2.255,44.366,40.192
2022-11-15 09:36:10,10.244,2.375,2.234,44.36,40.192
2022-11-15 09:36:15,10.273,2.369,2.233,44.354,40.185
2022-11-15 09:36:20,10.117,2.375,2.283,44.385,40.192
2022-11-15 09:36:25,10.145,2.378,2.263,44.358,40.185
2022-11-15 09:36:30,10.028,2.412,2.223,44.377,40.185
2022-11-15 09:36:35,9.888,2.461,2.189,44.391,40.192
2022-11-15 09:36:40,10.022,2.465,2.196,44.354,40.189
2022-11-15 09:36:45,10.01,2.406,2.195,44.362,40.196
2022-11-15 09:36:50,10.122,2.392,2.16,44.359,40.189
2022-11-15 09:36:55,10.155,2.441,2.217,44.361,40.189
2022-11-15 09:37:00,10.145,2.498,2.144,44.388,40.192
2022-11-15 09:37:05,10.024,2.469,2.207,44.362,40.192
2022-11-15 09:37:10,9.997,2.418,2.172,44.358,40.189
2022-11-15 09:37:15,10.148,2.363,2.284,44.384,40.189
2022-11-15 09:37:20,10.128,2.378,2.297,44.359,40.192
2022-11-15 09:37:25,10.273,2.387,2.329,44.377,40.185
2022-11-15 09:37:30,10.149,2.383,2.396,44.366,40.189
2022-11-15 09:37:35,10.242,2.394,2.334,44.362,40.192
2022-11-15 09:37:40,10.124,2.394,2.263,44.354,40.189
2022-11-15 09:37:45,10.383,2.394,2.31,44.359,40.192
2022-11-15 09:37:50,10.367,2.388,2.405,44.366,39.789
2022-11-15 09:37:55,9.991,2.371,2.459,44.354,39.786
2022-11-15 09:38:00,10.009,2.365,2.452,44.358,39.789
2022-11-15 09:38:05,9.902,2.359,2.41,44.361,39.789
2022-11-15 09:38:10,9.885,2.365,2.374,44.361,39.789
2022-11-15 09:38:15,9.864,2.441,2.407,44.362,39.793
2022-11-15 09:38:20,9.88,2.517,2.431,44.201,39.574
2022-11-15 09:38:25,9.875,2.571,2.367,44.197,39.546
2022-11-15 09:38:30,9.989,2.653,2.356,44.2,39.546
2022-11-15 09:38:35,9.903,2.684,2.375,44.201,39.553
2022-11-15 09:38:40,10.001,2.696,2.315,44.193,39.554
2022-11-15 09:38:45,9.999,2.668,2.402,44.201,39.546
2022-11-15 09:38:50,10.001,2.663,2.347,44.198,39.551
2022-11-15 09:38:55,9.872,2.715,2.427,44.197,39.546
2022-11-15 09:39:00,9.9,2.697,2.433,44.193,39.554
2022-11-15 09:39:05,10.027,2.716,2.488,44.193,39.39
2022-11-15 09:39:10,9.872,2.702,2.521,44.201,39.389
2022-11-15 09:39:15,9.886,2.7,2.464,44.201,39.39
2022-11-15 09:39:20,9.9,2.718,2.454,44.193,39.394
2022-11-15 09:39:25,9.897,2.751,2.544,44.201,39.385
2022-11-15 09:39:30,9.906,2.759,2.535,44.201,39.394
2022-11-15 09:39:35,10.008,2.81,2.459,44.197,39.39
2022-11-15 09:39:40,9.996,2.886,2.495,44.201,39.389
2022-11-15 09:39:45,10.149,2.878,2.428,44.197,39.39
2022-11-15 09:39:50,10.022,2.88,2.491,44.201,39.385
2022-11-15 09:39:55,10.016,2.913,2.486,44.201,39.284
2022-11-15 09:40:00,9.903,2.961,2.429,43.981,39.175
2022-11-15 09:40:05,9.772,2.968,2.322,43.985,39.174
2022-11-15 09:40:10,9.867,2.97,2.373,43.99,39.182
2022-11-15 09:40:15,9.885,2.948,2.414,43.985,39.17
2022-11-15 09:40:20,9.868,2.863,2.498,43.985,39.174
2022-11-15 09:40:25,9.759,2.786,2.518,43.981,39.17
2022-11-15 09:40:30,9.775,2.778,2.591,43.985,39.177
2022-11-15 09:40:35,9.613,2.743,2.633,43.993,39.182
2022-11-15 09:40:40,9.775,2.68,2.583,43.981,39.175
2022-11-15 09:40:45,9.772,2.653,2.623,43.99,39.177
2022-11-15 09:40:50,9.87,2.7,2.638,43.986,39.178
2022-11-15 09:40:55,9.899,2.737,2.585,43.981,39.177
2022-11-15 09:41:00,9.882,2.788,2.59,43.958,38.831
2022-11-15 09:41:05,9.771,2.849,2.482,43.981,38.778
2022-11-15 09:41:10,9.894,2.861,2.453,43.981,38.774
2022-11-15 09:41:15,10.255,2.81,2.413,43.981,38.778
2022-11-15 09:41:20,9.993,2.709,2.389,43.962,38.782
2022-11-15 09:41:25,9.873,2.672,2.393,43.981,38.749
2022-11-15 09:41:30,9.901,2.674,2.456,43.99,38.782
2022-11-15 09:41:35,10.016,2.627,2.491,43.962,38.755
2022-11-15 09:41:40,9.766,2.592,2.463,43.981,38.771
2022-11-15 09:41:45,9.906,2.592,2.534,43.986,38.782
2022-11-15 09:41:50,9.873,2.543,2.589,43.99,38.781
2022-11-15 09:41:55,9.889,2.4,2.622,43.955,38.774
2022-11-15 09:42:00,9.883,2.42,2.652,43.978,38.782
2022-11-15 09:42:05,9.898,2.484,2.581,43.986,38.782
2022-11-15 09:42:10,9.875,2.527,2.43,43.981,38.774
2022-11-15 09:42:15,9.899,2.535,2.431,43.99,38.782
2022-11-15 09:42:20,9.906,2.609,2.45,43.972,38.774
2022-11-15 09:42:25,9.768,2.6,2.544,43.962,38.751
2022-11-15 09:42:30,9.78,2.589,2.506,43.981,38.774
2022-11-15 09:42:35,9.739,2.567,2.445,43.981,38.774
2022-11-15 09:42:40,9.767,2.584,2.472,43.99,38.782
2022-11-15 09:42:45,9.65,2.58,2.37,43.993,38.774
2022-11-15 09:42:50,9.744,2.641,2.35,43.981,38.748
2022-11-15 09:42:55,9.748,2.641,2.372,43.981,38.778
2022-11-15 09:43:00,9.775,2.626,2.383,43.99,38.782
2022-11-15 09:43:05,9.895,2.59,2.344,43.986,38.774
2022-11-15 09:43:10,9.991,2.547,2.444,43.986,38.774
2022-11-15 09:43:15,9.872,2.492,2.503,43.985,38.782
2022-11-15 09:43:20,9.903,2.516,2.472,43.986,38.751
